1, 3363.2382741165616
2, 3665.9078828040288
3, 3967.851117958619
4, 3967.851117958619
5, 4116.124223311727
6, 4211.348714776136
7, 4211.348714776136
8, 4502.942940360095
9, 4502.942940360095
10, 4502.942940360095
11, 4502.942940360095
12, 4502.942940360095
13, 4502.942940360095
14, 4502.942940360095
15, 4602.115407887063
16, 4602.115407887063
17, 4602.115407887063
18, 4602.115407887063
19, 4740.424453376776
20, 4740.424453376776
21, 4740.424453376776
22, 4740.424453376776
23, 4740.424453376776
24, 4740.424453376776
25, 4854.029888265297
26, 4854.029888265297
27, 4854.029888265297
28, 4854.029888265297
29, 4854.029888265297
30, 4854.029888265297
31, 4854.029888265297
32, 4854.029888265297
33, 4854.029888265297
34, 4854.029888265297
35, 4854.029888265297
36, 4967.5630571207375
37, 4967.5630571207375
38, 4967.5630571207375
39, 4967.5630571207375
40, 4967.5630571207375
41, 4967.5630571207375
42, 4967.5630571207375
43, 4967.5630571207375
44, 4967.5630571207375
45, 4967.5630571207375
46, 4967.5630571207375
47, 4967.5630571207375
48, 4967.5630571207375
49, 4967.5630571207375
50, 4967.5630571207375
51, 4967.5630571207375
52, 4967.5630571207375
53, 4967.5630571207375
54, 4967.5630571207375
55, 4967.5630571207375
56, 4967.5630571207375
57, 4967.5630571207375
58, 4967.5630571207375
59, 4967.5630571207375
60, 4967.5630571207375
61, 4967.5630571207375
62, 4967.5630571207375
63, 4967.5630571207375
64, 4967.5630571207375
65, 4967.5630571207375
66, 4967.5630571207375
67, 4967.5630571207375
68, 5036.7559422461245
69, 5036.7559422461245
70, 5036.7559422461245
71, 5036.7559422461245
72, 5036.7559422461245
73, 5036.7559422461245
74, 5036.7559422461245
75, 5036.7559422461245
76, 5035.333221540002
77, 5014.094255772645
78, 5014.094255772645
79, 5014.094255772645
80, 5014.094255772645
81, 5014.094255772645
82, 5014.094255772645
83, 5014.094255772645
84, 5014.094255772645
85, 5014.094255772645
86, 5014.094255772645
87, 5014.094255772645
88, 5014.094255772645
89, 5014.094255772645
90, 5014.094255772645
91, 5014.094255772645
92, 5014.094255772645
93, 5014.094255772645
94, 5014.094255772645
95, 5014.094255772645
96, 5014.094255772645
97, 5014.094255772645
98, 5014.094255772645
99, 5014.094255772645
100, 5014.094255772645
101, 5014.094255772645
102, 5014.094255772645
103, 5014.094255772645
104, 5014.094255772645
105, 5014.094255772645
106, 5014.094255772645
107, 5014.094255772645
108, 5014.094255772645
109, 5014.094255772645
110, 5014.094255772645
111, 5014.094255772645
112, 5014.094255772645
113, 5014.094255772645
114, 5014.094255772645
115, 5014.094255772645
116, 5014.094255772645
117, 5014.094255772645
118, 5014.094255772645
119, 5008.205666423626
120, 5008.205666423626
121, 5008.205666423626
122, 5008.205666423626
123, 5008.205666423626
124, 5008.205666423626
125, 5008.205666423626
126, 5008.205666423626
127, 5008.205666423626
128, 5008.205666423626
129, 5008.205666423626
130, 5008.205666423626
131, 5008.205666423626
132, 5008.205666423626
133, 5008.205666423626
134, 5008.205666423626
135, 5008.205666423626
136, 5008.205666423626
137, 5008.205666423626
138, 5008.205666423626
139, 5008.205666423626
140, 5008.205666423626
141, 5008.205666423626
142, 5008.205666423626
143, 5008.205666423626
144, 5008.205666423626
145, 5008.205666423626
146, 5008.205666423626
147, 5008.205666423626
148, 5008.205666423626
149, 5008.205666423626
150, 5008.205666423626
151, 5008.205666423626
152, 5008.205666423626
153, 5008.205666423626
154, 5008.205666423626
155, 5008.205666423626
156, 5008.205666423626
157, 5008.205666423626
158, 5008.205666423626
159, 5008.205666423626
160, 5008.205666423626
161, 5008.205666423626
162, 5008.205666423626
163, 5008.205666423626
164, 5008.205666423626
165, 5008.205666423626
166, 5008.205666423626
167, 5008.205666423626
168, 5008.205666423626
169, 5008.205666423626
170, 5008.205666423626
171, 5008.205666423626
172, 5008.205666423626
173, 5008.205666423626
174, 5008.205666423626
175, 5008.205666423626
176, 5008.205666423626
177, 5008.205666423626
178, 5008.205666423626
179, 5008.205666423626
180, 5004.0658868947985
181, 5004.0658868947985
182, 5004.0658868947985
183, 5004.0658868947985
184, 5004.0658868947985
185, 5004.0658868947985
186, 5004.0658868947985
187, 5004.0658868947985
188, 5004.0658868947985
189, 5004.0658868947985
190, 5004.0658868947985
191, 5004.0658868947985
192, 5004.0658868947985
193, 5004.0658868947985
194, 5004.0658868947985
195, 5004.0658868947985
196, 5004.0658868947985
197, 5004.0658868947985
198, 5004.0658868947985
199, 5004.0658868947985
200, 5004.0658868947985
201, 5004.0658868947985
202, 5004.0658868947985
203, 5004.0658868947985
204, 5004.0658868947985
205, 5004.0658868947985
206, 5004.0658868947985
207, 5004.0658868947985
208, 5004.0658868947985
209, 5004.0658868947985
210, 5004.0658868947985
211, 5004.0658868947985
212, 5004.0658868947985
213, 5004.0658868947985
214, 5004.0658868947985
215, 5004.0658868947985
216, 5004.0658868947985
217, 5004.0658868947985
218, 5004.0658868947985
219, 5004.0658868947985
220, 5004.0658868947985
221, 5004.0658868947985
222, 5004.0658868947985
223, 5004.0658868947985
224, 5004.0658868947985
225, 5004.0658868947985
226, 5004.0658868947985
227, 5004.0658868947985
228, 5004.0658868947985
229, 5004.0658868947985
230, 5004.0658868947985
231, 5004.0658868947985
232, 5004.0658868947985
233, 5004.0658868947985
234, 5004.0658868947985
235, 5004.0658868947985
236, 5004.0658868947985
237, 5004.0658868947985
238, 5004.0658868947985
239, 5004.0658868947985
240, 5004.0658868947985
241, 5004.0658868947985
242, 5004.0658868947985
243, 5004.0658868947985
244, 5004.0658868947985
245, 5004.0658868947985
246, 5004.0658868947985
247, 5004.0658868947985
248, 5004.0658868947985
249, 5004.0658868947985
250, 5004.0658868947985
251, 5004.0658868947985
252, 5004.0658868947985
253, 5004.0658868947985
254, 5004.0658868947985
255, 5004.0658868947985
256, 5004.0658868947985
257, 5004.0658868947985
258, 5004.0658868947985
259, 5004.0658868947985
260, 5004.0658868947985
261, 5004.0658868947985
262, 5004.0658868947985
263, 5004.0658868947985
264, 4997.503958396717
265, 4997.503958396717
266, 4997.503958396717
267, 4997.503958396717
268, 4997.503958396717
269, 4997.503958396717
270, 4997.503958396717
271, 4997.503958396717
272, 4997.503958396717
273, 4997.503958396717
274, 4997.503958396717
275, 4997.503958396717
276, 4997.503958396717
277, 4997.503958396717
278, 4997.503958396717
279, 4997.503958396717
280, 4997.503958396717
281, 4997.503958396717
282, 4997.503958396717
283, 4997.503958396717
284, 4997.503958396717
285, 4997.503958396717
286, 4997.503958396717
287, 4997.503958396717
288, 4997.503958396717
289, 4997.503958396717
290, 4997.503958396717
291, 4997.503958396717
292, 4997.503958396717
293, 4997.503958396717
294, 4997.503958396717
295, 4997.503958396717
296, 4997.503958396717
297, 4997.503958396717
298, 4997.503958396717
299, 4997.503958396717
300, 4997.503958396717
301, 4997.503958396717
302, 4997.503958396717
303, 4997.503958396717
304, 4997.503958396717
305, 4997.503958396717
306, 4997.503958396717
307, 4997.503958396717
308, 4997.503958396717
309, 4997.503958396717
310, 4997.503958396717
311, 4997.503958396717
312, 4997.503958396717
313, 4997.503958396717
314, 4997.503958396717
315, 4997.503958396717
316, 4997.503958396717
317, 4997.503958396717
318, 4997.503958396717
319, 4997.503958396717
320, 4997.503958396717
321, 4997.503958396717
322, 4997.503958396717
323, 4997.503958396717
324, 4997.503958396717
325, 4997.503958396717
326, 4997.503958396717
327, 4997.503958396717
328, 4997.503958396717
329, 4997.503958396717
330, 4997.503958396717
331, 4997.503958396717
332, 4997.503958396717
333, 4997.503958396717
334, 4997.503958396717
335, 4997.503958396717
336, 4997.503958396717
337, 4997.503958396717
338, 4997.503958396717
339, 4997.503958396717
340, 4997.503958396717
341, 4997.503958396717
342, 4997.503958396717
343, 4997.503958396717
344, 4997.503958396717
345, 4997.503958396717
346, 4997.685063093056
347, 4997.685063093056
348, 4997.685063093056
349, 4997.685063093056
350, 4997.685063093056
351, 4997.685063093056
352, 4997.685063093056
353, 4997.685063093056
354, 4997.685063093056
355, 4997.685063093056
356, 4997.685063093056
357, 4997.685063093056
358, 4997.685063093056
359, 4997.685063093056
360, 4997.685063093056
361, 4997.685063093056
362, 4997.685063093056
363, 4859.376017603343
364, 4859.376017603343
365, 4859.376017603343
366, 4859.376017603343
367, 4859.376017603343
368, 4859.376017603343
369, 4859.376017603343
370, 4859.376017603343
371, 4859.376017603343
372, 4859.376017603343
373, 4859.376017603343
374, 4859.376017603343
375, 4859.376017603343
376, 4859.376017603343
377, 4859.376017603343
378, 4859.376017603343
379, 4859.376017603343
380, 4859.376017603343
381, 4859.376017603343
382, 4859.376017603343
383, 4859.376017603343
384, 4859.376017603343
385, 4859.376017603343
386, 4859.376017603343
387, 4859.376017603343
388, 4859.376017603343
389, 4859.376017603343
390, 4859.376017603343
391, 4859.376017603343
392, 4859.376017603343
393, 4859.376017603343
394, 4859.376017603343
395, 4859.376017603343
396, 4859.376017603343
397, 4859.376017603343
398, 4859.376017603343
399, 4859.376017603343
400, 4859.376017603343
401, 4859.376017603343
402, 4859.376017603343
403, 4859.376017603343
404, 4859.376017603343
